ENSG00000100276::ENSG00000138802	RASL10A::SEC24B	29.4949	0.128205	5	77;0;	PASS:GF	22:29313865-29313986;4:109539561-109539745;
ENSG00000100372::ENSG00000198681	SLC25A17::MAGEA1	586.314	15.6667	94	11;0;	PASS:GF	22:40792523-40792675;X:153182321-153183877;
ENSG00000100379::ENSG00000150782	KCTD17::IL18	428.703	5.30769	69	24;1;	PASS:GF	22:37051875-37051948;11:112143252-112143816;
ENSG00000100485::ENSG00000266472	SOS2::MRPS21	50.4356	6.66667	10	2;0;	PASS:GF	14:50117130-50118852;1:150293919-150294449;
ENSG00000100505::ENSG00000180992	TRIM9::MRPL14	176.525	2.66667	28	20;0;	PASS:GF	14:51000681-51000839;6:44113456-44114208;
ENSG00000101000::ENSG00000102312	PROCR::PORCN	107.176	2.42105	23	0;18;	PASS:GF	20:35176695-35177361;X:48509042-48509102;
ENSG00000101945::ENSG00000189350	SUV39H1::TOGARAM2	173.715	9.11111	41	5;3;	PASS:GF	X:48696594-48696802;2:29024136-29024373;
ENSG00000102043::ENSG00000180758	MTMR8::GPR157	50.4356	8	8	1;0;	PASS:GF	X:64268081-64269042;1:9128643-9129123;
ENSG00000102313::ENSG00000137171	ITIH6::KLC4	233.265	5.46667	41	13;1;	PASS:GF	X:54759754-54759926;6:43070693-43070864;
ENSG00000102387::ENSG00000203756	TAF7L::TMEM244	226.96	6	36	2;9;	PASS:GF	X:101268859-101269236;6:129861155-129861243;
ENSG00000102924::ENSG00000178966	CBLN1::RMI1	75.6534	8	12	2;0;	PASS:GF	16:49280920-49281041;9:84000949-84002232;
ENSG00000103275::ENSG00000177363	UBE2I::LRRN4CL	107.176	34	17	0;0;	PASS:GF	16:1313994-1314095;11:62686402-62688512;
ENSG00000103507::ENSG00000127152	BCKDK::BCL11B	472.834	15.4	77	9;0;	PASS:GF	16:31111299-31111388;14:99271160-99271484;
ENSG00000103876::ENSG00000149380	FAH::P4HA3	523.269	6.64	83	2;22;	PASS:GF	15:80172147-80172247;11:74289078-74289129;
ENSG00000103888::ENSG00000105204	CEMIP::DYRK1B	146.277	7.09091	39	8;2;	PASS:GF	15:80925622-80925754;19:39830663-39830782;
ENSG00000104450::ENSG00000170465	SPAG1::KRT6C	271.091	10.6667	48	2;6;	PASS:GF	8:100225173-100225338;12:52471419-52471515;
ENSG00000104549::ENSG00000267467	SQLE::APOC4	37.8267	0.547945	20	72;0;	PASS:GF	8:125009279-125009342;19:44945138-44945495;
ENSG00000105058::ENSG00000139800	FAM32A::ZIC5	264.787	28	42	2;0;	PASS:GF	19:16185417-16185515;13:99962963-99965819;
ENSG00000105204::ENSG00000143061	DYRK1B::IGSF3	19.5596	4.5	9	2;1;	PASS:GF	19:39830374-39830562;1:116577221-116577561;
ENSG00000105223::ENSG00000180089	PLD3::TMEM86B	162.728	5.42857	38	13;0;	PASS:GF	19:40348671-40348723;19:55226749-55227564;
ENSG00000105398::ENSG00000243244	SULT2A1::STON1	69.3489	22	11	0;0;	PASS:GF	19:47879036-47879129;2:48595216-48598197;
ENSG00000105697::ENSG00000214360	HAMP::EFCAB9	37.8267	0.24	6	0;49;	PASS:GF	19:35284789-35284847;5:172194171-172194307;
ENSG00000105866::ENSG00000155622	SP4::XAGE2	56.74	0.333333	9	0;53;	PASS:GF	7:21477078-21477238;X:52369029-52369213;
ENSG00000105948::ENSG00000117877	IFT56::POLR1G	137.743	2.58065	40	30;0;	PASS:GF	7:139133763-139133859;19:45408124-45408600;
ENSG00000106100::ENSG00000124602	NOD1::UNC5CL	265.012	8.66667	78	2;15;	PASS:GF	7:30424529-30425709;6:41031682-41031747;
ENSG00000106692::ENSG00000244255	FKTN::	81.2284	1.89474	18	1;17;	PASS:GF	9:105574944-105575136;6:31927723-31927797;
ENSG00000106701::ENSG00000176946	FSD1L::THAP4	176.525	2.8	28	19;0;	PASS:GF	9:105448122-105448234;2:241584404-241584724;
ENSG00000107902::ENSG00000198589	LHPP::LRBA	123.449	16.6667	50	1;4;	PASS:GF	10:124488418-124488574;4:150928832-150929064;
ENSG00000108262::ENSG00000185338	GIT1::SOCS1	189.133	2.65306	65	48;0;	PASS:GF	17:29576078-29576130;16:11254404-11255527;
ENSG00000108417::ENSG00000162419	KRT37::GMEB1	31.5222	1.66667	5	0;5;	PASS:GF	17:41420782-41420985;1:28668779-28668838;
ENSG00000108953::ENSG00000125741	YWHAE::OPA3	69.3489	4.8	12	4;0;	PASS:GF	17:1354210-1354346;19:45552886-45553911;
ENSG00000111249::ENSG00000161671	CUX2::EMC10	72.0335	12	18	1;1;	PASS:GF	12:111099929-111100116;19:50476498-50476657;
ENSG00000111344::ENSG00000183463	RASAL1::URAD	31.5222	5	5	1;0;	PASS:GF	12:113117071-113117160;13:27977715-27978452;
ENSG00000112414::ENSG00000144452	ADGRG6::ABCA12	18.9133	4	6	0;2;	PASS:GF	6:142414975-142415095;2:214953853-214954106;
ENSG00000112759::ENSG00000132958	SLC29A1::TPTE2	274.796	2	55	51;3;	PASS:GF	6:44223822-44223954;13:19422876-19423163;
ENSG00000113303::ENSG00000153162	BTNL8::BMP6	435.007	3.2093	69	0;42;	PASS:GF	5:180949903-180950659;6:7726796-7727618;
ENSG00000113812::ENSG00000131089	ACTR8::ARHGEF9	630.445	27	108	6;1;	PASS:GF	3:53875946-53876079;X:63634966-63638208;
ENSG00000114248::ENSG00000198690	LRRC31::FAN1	81.9578	3.73333	28	14;0;	PASS:GF	3:169861669-169861812;15:30910612-30911270;
ENSG00000114573::ENSG00000197177	ATP6V1A::ADGRA1	29.4812	0.888889	12	0;26;	PASS:GF	3:113747036-113747112;10:133096971-133097100;
ENSG00000114650::ENSG00000186572	SCAP::DEFB107A	50.7001	12	12	1;0;	PASS:GF	3:47425486-47425610;8:7815560-7815715;
ENSG00000114650::ENSG00000198129	SCAP::DEFB107B	61.0195	14	14	1;0;	PASS:GF	3:47425484-47425610;8:7495845-7496002;
ENSG00000115520::ENSG00000188785	COQ10B::ZNF548	222.924	13.75	55	6;1;	PASS:GF	2:197462537-197462730;19:57389874-57390113;
ENSG00000115520::ENSG00000269533	COQ10B::	46.9944	4.57143	16	6;0;	PASS:GF	2:197462537-197462730;19:57389874-57390113;
ENSG00000116014::ENSG00000255524	KISS1R::NPIPB8	24.9779	2.6	13	9;0;	PASS:GF	19:919491-919624;16:28652233-28652363;
ENSG00000116586::ENSG00000143379	LAMTOR2::SETDB1	31.5222	10	5	0;0;	PASS:GF	1:156054751-156054955;1:150962586-150962718;
ENSG00000116663::ENSG00000124780	FBXO6::KCNK17	63.0445	3.66667	11	1;4;	PASS:GF	1:11668653-11668943;6:39304494-39304654;
ENSG00000117600::ENSG00000118492	PLPPR4::ADGB	548.487	43.5	87	0;3;	PASS:GF	1:99305685-99309589;6:146598966-146599113;
ENSG00000117748::ENSG00000183624	RPA2::HMCES	171.071	3.625	29	0;15;	PASS:GF	1:27891523-27892246;3:129278827-129278904;
ENSG00000118007::ENSG00000261678	STAG1::SCRT1	441.311	8.47059	72	16;0;	PASS:GF	3:136337979-136338276;8:144336054-144336280;
ENSG00000119231::ENSG00000131781	SENP5::FMO5	346.745	4.05882	69	31;2;	PASS:GF	3:196867855-196868072;1:147186262-147187244;
ENSG00000119333::ENSG00000186143	DYNC2I2::PRR30	120.009	0.78125	25	63;0;	PASS:GF	9:128640689-128640938;2:27137522-27137811;
ENSG00000119335::ENSG00000196557	SET::CACNA1H	50.4356	0.25974	10	0;76;	PASS:GF	9:128683775-128683990;16:1211482-1211605;
ENSG00000119608::ENSG00000124253	PROX2::PCK1	126.089	7.2	36	9;0;	PASS:GF	14:74853032-74855301;20:57561514-57561634;
ENSG00000119682::ENSG00000188153	AREL1::COL4A5	233.265	26.6667	40	0;2;	PASS:GF	14:74712929-74713096;X:108687480-108687693;
ENSG00000119689::ENSG00000196517	DLST::SLC6A9	64.8888	0.25	11	0;87;	PASS:GF	14:74893343-74893423;1:44001389-44001626;
ENSG00000119917::ENSG00000131931	IFIT3::THAP1	56.113	10	10	0;1;	PASS:GF	10:89327893-89328079;8:42836674-42838335;
ENSG00000120088::ENSG00000154143	CRHR1::PANX3	63.0445	11	11	0;1;	PASS:GF	17:45784552-45784576;11:124612979-124613121;
ENSG00000120129::ENSG00000144744	DUSP1::UBA3	245.874	5.2	39	14;0;	PASS:GF	5:172770161-172770305;3:69054730-69055524;
ENSG00000120992::ENSG00000285837	LYPLA1::	101.648	11.2	28	3;1;	PASS:GF	8:54055060-54055132;10:62623100-62623249;
ENSG00000121053::ENSG00000132854	EPX::KANK4	138.698	2	22	0;21;	PASS:GF	17:58192736-58192921;1:62237543-62238380;
ENSG00000121797::ENSG00000126010	CCRL2::GRPR	95.982	6.72727	37	0;10;	PASS:GF	3:46408065-46409522;X:16123555-16124365;
ENSG00000122145::ENSG00000132749	TBX22::TESMIN	151.307	4.75	38	0;15;	PASS:GF	X:80030497-80031362;11:68742316-68742393;
ENSG00000122591::ENSG00000198252	HYCC1::STYX	264.02	13	52	0;7;	PASS:GF	7:22991059-22991138;14:52746428-52746478;
ENSG00000123472::ENSG00000130948	ATPAF1::HSD17B3	31.5222	12	6	0;0;	PASS:GF	1:46635897-46635969;9:96235305-96235569;
ENSG00000124006::ENSG00000171346	OBSL1::KRT15	544.296	14	98	6;7;	PASS:GF	2:219550742-219550841;17:41517082-41517164;
ENSG00000124523::ENSG00000240682	SIRT5::ISY1	75.6534	2.18182	24	21;0;	PASS:GF	6:13579447-13579608;3:129134080-129134194;
ENSG00000124762::ENSG00000173153	CDKN1A::ESRRA	269.342	13.7143	48	6;0;	PASS:GF	6:36678709-36678938;11:64314740-64314910;
ENSG00000124802::ENSG00000174917	EEF1E1::MICOS13	201.742	4	32	0;15;	PASS:GF	6:8079395-8080030;19:5679342-5679395;
ENSG00000125734::ENSG00000182896	GPR108::TMEM95	201.742	9.71429	34	6;0;	PASS:GF	19:6733846-6733912;17:7355837-7355917;
ENSG00000126804::ENSG00000140274	ZBTB1::DUOXA2	233.265	74	37	0;0;	PASS:GF	14:64521485-64524946;15:45114320-45114753;
ENSG00000127920::ENSG00000164604	GNG11::GPR85	56.74	18	9	0;0;	PASS:GF	7:93921698-93922232;7:113084359-113084890;
ENSG00000127951::ENSG00000157020	FGL2::SEC13	252.178	26.6667	40	0;2;	PASS:GF	7:77193372-77196984;3:10318051-10318093;
ENSG00000127995::ENSG00000139263	CASD1::LRIG3	441.311	7.3	73	19;0;	PASS:GF	7:94509218-94509298;12:58873550-58874332;
ENSG00000129493::ENSG00000254521	HEATR5A::SIGLEC12	176.998	5.46667	41	6;8;	PASS:GF	14:31291788-31293611;19:51497348-51497444;
ENSG00000130962::ENSG00000168671	PRRG1::UGT3A2	135.619	8.66667	65	11;3;	PASS:GF	X:37349332-37349394;5:36035354-36035973;
ENSG00000131097::ENSG00000165689	HIGD1B::ENTR1	141.576	0.78125	25	63;0;	PASS:GF	17:44846352-44846425;9:136402664-136402886;
ENSG00000131149::ENSG00000188916	GSE1::INSYN2A	523.269	21	84	2;5;	PASS:GF	16:85611408-85611530;10:127136193-127138019;
ENSG00000132256::ENSG00000198807	TRIM5::PAX9	422.398	15.2	76	9;0;	PASS:GF	11:5678203-5678433;14:36666459-36666600;
ENSG00000132570::ENSG00000148482	PCBD2::SLC39A12	132.393	2.3	23	0;19;	PASS:GF	5:134959048-134959119;10:17951891-17952024;
ENSG00000132604::ENSG00000173335	TERF2::CST9	303.01	23.6	59	4;0;	PASS:GF	16:69368375-69368481;20:23602409-23603735;
ENSG00000132970::ENSG00000205155	WASF3::PSENEN	58.665	1.41667	17	22;1;	PASS:GF	13:26557702-26557818;19:35746417-35746992;
ENSG00000133639::ENSG00000159173	BTG1::TNNI1	281.115	32.6667	98	0;5;	PASS:GF	12:92142509-92144448;1:201410325-201410434;
ENSG00000134049::ENSG00000144410	IER3IP1::CPO	87.1708	4	20	9;0;	PASS:GF	18:47157436-47157536;2:206959631-206959740;
ENSG00000134262::ENSG00000170525	AP4B1::PFKFB3	113.274	41	41	0;1;	PASS:GF	1:113904603-113904827;10:6220655-6220864;
ENSG00000134265::ENSG00000171509	NAPG::RXFP1	334.136	12.4444	56	7;1;	PASS:GF	18:10526028-10526157;4:158644908-158645137;
ENSG00000134954::ENSG00000156427	ETS1::FGF18	150.969	4.42857	31	13;0;	PASS:GF	11:128463506-128463626;5:171436097-171436272;
ENSG00000135175::ENSG00000188039	OCM2::NWD1	23.5959	0.47619	10	0;41;	PASS:GF	7:97984687-97984984;19:16731195-16731277;
ENSG00000135535::ENSG00000185634	CD164::SHC4	75.6534	12	12	0;1;	PASS:GF	6:109382203-109382443;15:48823734-48826125;
ENSG00000136286::ENSG00000178184	MYO1G::PARD6G	548.487	12.8	96	6;8;	PASS:GF	7:44962665-44962894;18:80202709-80202931;
ENSG00000136487::ENSG00000155660	GH2::PDIA4	94.3837	1.3913	16	0;22;	PASS:GF	17:63880217-63880517;7:149012154-149012359;
ENSG00000136698::ENSG00000163032	CFC1::VSNL1	97.1946	18.6667	28	2;0;	PASS:GF	2:130598908-130598958;2:17655196-17656438;
ENSG00000136881::ENSG00000203722	BAAT::RAET1G	245.874	3.25	52	31;0;	PASS:GF	9:101368119-101368321;6:149918706-149919324;
ENSG00000137098::ENSG00000145908	SPAG8::ZNF300	242.467	18	45	0;4;	PASS:GF	9:35812102-35812261;5:150894398-150898183;
ENSG00000137145::ENSG00000138075	DENND4C::ABCG5	338.452	10.5333	79	11;3;	PASS:GF	9:19316415-19316516;2:43831946-43832082;
ENSG00000137871::ENSG00000189042	ZNF280D::ZNF567	290.005	96	48	0;0;	PASS:GF	15:56630181-56632121;19:36711239-36712512;
ENSG00000138175::ENSG00000172183	ARL3::ISG20	25.2178	0.421053	8	37;0;	PASS:GF	10:102685815-102686000;15:88639339-88639593;
ENSG00000139567::ENSG00000167355	ACVRL1::OR51B5	18.0513	1.27273	7	10;0;	PASS:GF	12:51913558-51913769;11:5505351-5505604;
ENSG00000139567::ENSG00000196565	ACVRL1::HBG2	384.03	14.7273	81	10;0;	PASS:GF	12:51913556-51913769;11:5505350-5505604;
ENSG00000140263::ENSG00000177291	SORD::GJD4	16.0806	2	6	5;0;	PASS:GF	15:45068184-45068245;10:35605410-35605628;
ENSG00000140379::ENSG00000140987	BCL2A1::ZSCAN32	44.1311	0.186047	8	0;85;	PASS:GF	15:79960891-79961173;16:3384458-3384940;
ENSG00000140829::ENSG00000166012	DHX38::TAF1D	554.791	16	88	10;0;	PASS:GF	16:72096136-72096479;11:93741321-93741494;
ENSG00000141034::ENSG00000162722	GID4::TRIM58	346.745	19.6667	59	1;4;	PASS:GF	17:18054147-18054233;1:247867959-247868062;
ENSG00000141431::ENSG00000157168	ASXL3::NRG1	151.307	2.94118	25	0;16;	PASS:GF	18:33578640-33578684;8:32595825-32596004;
ENSG00000141448::ENSG00000145730	GATA6::PAM	94.5667	2.41667	29	22;1;	PASS:GF	18:22170932-22172278;5:103017336-103017432;
ENSG00000142408::ENSG00000205155	CACNG8::PSENEN	39.0655	4	10	3;1;	PASS:GF	19:53963039-53963424;19:35745835-35745990;
ENSG00000143226::ENSG00000184345	FCGR2A::IQCF2	95.3921	2.35294	20	16;0;	PASS:GF	1:161509817-161510073;3:51861638-51861683;
ENSG00000143387::ENSG00000185009	CTSK::AP3M1	296.309	14	84	9;2;	PASS:GF	1:150805859-150806015;10:74122963-74123909;
ENSG00000143751::ENSG00000144152	SDE2::FBLN7	126.089	4.125	33	13;2;	PASS:GF	1:225982701-225985522;2:112159747-112159834;
ENSG00000144010::ENSG00000196092	TRIM43B::PAX5	18.327	2.18182	12	0;10;	PASS:GF	2:95476957-95477645;9:36923357-36923483;
ENSG00000144015::ENSG00000196092	TRIM43::PAX5	61.0195	4.72727	26	0;10;	PASS:GF	2:95599087-95599777;9:36923354-36923483;
ENSG00000144048::ENSG00000168096	DUSP11::ANKS3	271.091	1.66667	45	53;0;	PASS:GF	2:73773799-73773922;16:4696511-4696895;
ENSG00000144410::ENSG00000267228	CPO::	46.8786	4	12	0;5;	PASS:GF	2:206959632-206959740;18:47157435-47157536;
ENSG00000144488::ENSG00000154511	ESPNL::DIPK1A	264.787	43	43	1;0;	PASS:GF	2:238127389-238127527;1:92842166-92844194;
ENSG00000145331::ENSG00000154025	TRMT10A::SLC5A10	81.9578	8.66667	13	1;1;	PASS:GF	4:99546726-99549355;17:18952187-18952315;
ENSG00000145335::ENSG00000198625	SNCA::MDM4	75.6534	4.42857	31	13;0;	PASS:GF	4:89822246-89822387;1:204525483-204525595;
ENSG00000145832::ENSG00000264006	SLC25A48::AKR1C8	252.178	13.3333	40	5;0;	PASS:GF	5:135852562-135852820;10:5185011-5185180;
ENSG00000146374::ENSG00000172318	RSPO3::B3GALT1	398.371	23.1429	81	6;0;	PASS:GF	6:127119037-127119288;2:167868809-167870855;
ENSG00000148450::ENSG00000198765	MSRB2::SYCP1	63.0445	6.66667	10	2;0;	PASS:GF	10:23104143-23104243;1:114895452-114895510;
ENSG00000149050::ENSG00000163932	ZNF214::PRKCD	101.17	1.11475	34	59;1;	PASS:GF	11:7002708-7002850;3:53181206-53181266;
ENSG00000149761::ENSG00000153071	NUDT22::DAB2	63.0445	0.454545	10	0;43;	PASS:GF	11:64229475-64229570;5:39394228-39394420;
ENSG00000150401::ENSG00000215717	DCUN1D2::TMEM167B	44.1311	7	7	1;0;	PASS:GF	13:113474123-113474253;1:109092887-109093020;
ENSG00000151376::ENSG00000178403	ME3::NEUROG2	350.676	16	96	11;0;	PASS:GF	11:86450299-86450397;4:112513515-112515477;
ENSG00000151702::ENSG00000183978	FLI1::COA3	329.516	8.625	69	14;1;	PASS:GF	11:128686534-128686700;17:42795146-42796152;
ENSG00000152093::ENSG00000163032	CFC1B::VSNL1	55.0187	11.3333	17	2;0;	PASS:GF	2:130521221-130521506;2:17655199-17656435;
ENSG00000152591::ENSG00000168288	DSPP::MMADHC	308.918	14.5714	51	0;6;	PASS:GF	4:87613784-87616872;2:149571083-149571170;
ENSG00000153495::ENSG00000180787	TEX29::ZFP3	274.531	128	64	0;0;	PASS:GF	13:111320667-111320761;17:5091496-5096372;
ENSG00000153885::ENSG00000181929	KCTD15::PRKAG1	31.5222	4	6	2;0;	PASS:GF	19:33796415-33796524;12:49002618-49003005;
ENSG00000154646::ENSG00000177873	TMPRSS15::ZNF619	44.1311	7	7	0;1;	PASS:GF	21:18269117-18270123;3:40477114-40477356;
ENSG00000155275::ENSG00000182111	TRMT44::ZNF716	271.091	29.3333	44	2;0;	PASS:GF	4:8438868-8439041;7:57468723-57473545;
ENSG00000156968::ENSG00000164167	MPV17L::LSM6	104.11	2.27273	25	21;0;	PASS:GF	16:15395753-15396206;4:146182913-146183014;
ENSG00000157216::ENSG00000170917	SSBP3::NUDT6	60.7974	0.842105	16	37;0;	PASS:GF	1:54257125-54257185;4:122892740-122893226;
ENSG00000158856::ENSG00000184226	DMTN::PCDH9	25.2178	0.105263	5	0;94;	PASS:GF	8:22066710-22066892;13:66631210-66631412;
ENSG00000162493::ENSG00000234776	PDPN::FREY1	182.829	5.8	29	2;7;	PASS:GF	1:13607173-13607305;11:45906868-45906941;
ENSG00000162494::ENSG00000185352	LRRC38::HS6ST3	151.307	48	24	0;0;	PASS:GF	1:13474976-13476101;13:96090838-96091568;
ENSG00000162571::ENSG00000182545	TTLL10::RNASE10	151.307	4.17647	71	33;0;	PASS:GF	1:1179696-1179852;14:20510463-20511154;
ENSG00000162664::ENSG00000167378	ZNF326::IRGQ	245.874	26.6667	80	4;1;	PASS:GF	1:90005001-90005091;19:43594808-43595523;
ENSG00000162702::ENSG00000267645	ZNF281::POLR2J2-UPK3BL1	35.3939	12	6	0;0;	PASS:GF	1:200404942-200409719;7:102667088-102667263;
ENSG00000162999::ENSG00000170145	DUSP19::SIK2	310.378	23.7143	83	0;6;	PASS:GF	2:183078558-183079158;11:111620327-111620401;
ENSG00000163026::ENSG00000168883	WDCP::USP39	37.8267	3.5	7	3;0;	PASS:GF	2:24032827-24032945;2:85630726-85630945;
ENSG00000164167::ENSG00000261130	LSM6::	55.5264	30	15	0;0;	PASS:GF	4:146182911-146183014;16:15395753-15396206;
