ENSG00000025800::ENSG00000132635	KPNA6::PCED1A	171.568	3.05263	29	18;0;	PASS:GF	1:32108037-32108133;20:2838233-2838477;
ENSG00000026559::ENSG00000169605	KCNG1::GKN1	384.963	66.6667	100	0;2;	PASS:GF	20:51008681-51010365;2:68974572-68974688;
ENSG00000033178::ENSG00000100934	UBA6::SEC23A	298.655	3.66667	55	0;29;	PASS:GF	4:67630453-67630534;14:39093186-39093243;
ENSG00000036473::ENSG00000112559	OTC::MDFI	31.7719	6	6	0;1;	PASS:GF	X:38352546-38352774;6:41646125-41646307;
ENSG00000040341::ENSG00000112293	STAU2::GPLD1	146.85	6.66667	80	2;21;	PASS:GF	8:73551642-73552318;6:24445723-24445830;
ENSG00000048140::ENSG00000183054	TSPAN17::RGPD6	87.5117	9.6	24	4;0;	PASS:GF	5:176647466-176647701;2:110535590-110535687;
ENSG00000048462::ENSG00000197892	TNFRSF17::KIF13B	383.502	30.6667	92	0;5;	PASS:GF	16:11965106-11965454;8:29067278-29070765;
ENSG00000049618::ENSG00000134574	ARID1B::DDB2	152.505	5.35484	83	30;0;	PASS:GF	6:156779436-156779470;11:47235267-47235411;
ENSG00000057149::ENSG00000128591	SERPINB3::FLNC	618.686	15	105	5;8;	PASS:GF	18:63658511-63658629;7:128856516-128856649;
ENSG00000057935::ENSG00000175664	MTA3::TEX26	243.905	28.6667	43	2;0;	PASS:GF	2:42568674-42568772;13:30956870-30957028;
ENSG00000058091::ENSG00000161955	CDK14::TNFSF13	38.1262	2.8	7	0;4;	PASS:GF	7:90726564-90726811;17:7558292-7558374;
ENSG00000062725::ENSG00000167434	APPBP2::CA4	165.214	3.25	26	0;15;	PASS:GF	17:60479161-60479270;17:60149935-60150091;
ENSG00000063660::ENSG00000182220	GPC1::ATP6AP2	266.077	20	50	0;4;	PASS:GF	2:240466056-240468075;X:40580893-40581101;
ENSG00000064651::ENSG00000229571	SLC12A2::PRAMEF25	89.9765	46	23	0;0;	PASS:GF	5:128083847-128084709;1:13076988-13077883;
ENSG00000064651::ENSG00000280267	SLC12A2::PRAMEF26	55.7297	30	15	0;0;	PASS:GF	5:128083847-128084709;1:13148904-13149799;
ENSG00000065328::ENSG00000276085	MCM10::CCL3L3	38.1262	6	6	1;0;	PASS:GF	10:13197623-13197766;17:36196597-36196757;
ENSG00000065615::ENSG00000133731	CYB5R4::IMPA1	127.087	1.75	21	23;0;	PASS:GF	6:83859642-83859856;8:81660519-81660666;
ENSG00000066294::ENSG00000132388	CD84::UBE2G1	44.4806	0.358974	7	0;38;	PASS:GF	1:160548248-160548320;17:4307018-4307122;
ENSG00000066336::ENSG00000118193	SPI1::KIF14	495.641	10.4	78	1;13;	PASS:GF	11:47375632-47375731;1:200551499-200553766;
ENSG00000067704::ENSG00000097007	IARS2::ABL1	540.121	11.8667	89	14;0;	PASS:GF	1:220096098-220096225;9:130713979-130714454;
ENSG00000068024::ENSG00000107679	HDAC4::PLEKHA1	184.277	14	35	2;2;	PASS:GF	2:239189832-239190076;10:122393178-122393340;
ENSG00000068650::ENSG00000121653	ATP11A::MAPK8IP1	57.1893	20	10	0;0;	PASS:GF	13:112842307-112842378;11:45905130-45905248;
ENSG00000070526::ENSG00000197748	ST6GALNAC1::CFAP43	47.5912	8.66667	13	2;0;	PASS:GF	17:76626288-76626391;10:104129887-104130304;
ENSG00000070756::ENSG00000135454	PABPC1::B4GALNT1	254.175	2.5	40	0;31;	PASS:GF	8:100718086-100718282;12:57630151-57630331;
ENSG00000072571::ENSG00000145293	HMMR::ENOPH1	622.728	21.7778	98	5;3;	PASS:GF	5:163467699-163467747;4:82430647-82430883;
ENSG00000073605::ENSG00000231213	GSDMB::PLSCR5	321.401	2.73913	63	43;2;	PASS:GF	17:39905425-39905495;3:146576558-146576724;
ENSG00000073711::ENSG00000130234	PPP2R3A::ACE2	161.372	14.4	36	0;4;	PASS:GF	3:136106216-136106321;X:15572199-15572322;
ENSG00000074219::ENSG00000103657	TEAD2::HERC1	135.952	0.708333	34	0;95;	PASS:GF	19:49348702-49348844;15:63654117-63654323;
ENSG00000078900::ENSG00000178568	TP73::ERBB4	273.238	23	46	0;3;	PASS:GF	1:3729326-3729447;2:211673161-211673256;
ENSG00000082196::ENSG00000185252	C1QTNF3::ZNF74	151.108	11.3333	51	1;7;	PASS:GF	5:34019447-34020741;22:20394125-20394661;
ENSG00000083099::ENSG00000126545	LYRM2::CSN1S1	101.67	16	16	0;1;	PASS:GF	6:89636912-89637354;4:69932555-69932605;
ENSG00000084652::ENSG00000196365	TXLNA::LONP1	260.529	23	46	2;1;	PASS:GF	1:32187953-32188123;19:5707696-5707825;
ENSG00000086232::ENSG00000100842	EIF2AK1::EFS	451.16	142	71	0;0;	PASS:GF	7:6026433-6026551;14:23356401-23357660;
ENSG00000086827::ENSG00000254858	ZW10::MPV17L2	31.7719	12	6	0;0;	PASS:GF	11:113760208-113760367;19:18193864-18194033;
ENSG00000087008::ENSG00000143001	ACOX3::TMEM61	515.171	21.3333	96	8;0;	PASS:GF	4:8366281-8367079;1:54980791-54981079;
ENSG00000087076::ENSG00000101213	HSD17B14::PTK6	203.34	21.5556	97	3;5;	PASS:GF	19:48831664-48831758;20:63528424-63529722;
ENSG00000087087::ENSG00000162695	SRRT::SLC30A7	235.112	11.25	45	1;6;	PASS:GF	7:100881763-100881804;1:100912110-100912237;
ENSG00000088325::ENSG00000187902	TPX2::SHISA7	50.835	9	9	1;0;	PASS:GF	20:31739270-31739620;19:55428745-55433795;
ENSG00000088543::ENSG00000163666	C3orf18::HESX1	241.466	36.8	92	0;4;	PASS:GF	3:50558031-50559739;3:57198390-57198491;
ENSG00000090104::ENSG00000182831	RGS1::HAPSTR1	330.427	13.25	53	0;7;	PASS:GF	1:192576767-192576834;16:9091646-9092269;
ENSG00000090861::ENSG00000196109	AARS1::ZNF676	82.6068	19.5	39	1;2;	PASS:GF	16:70252294-70252905;19:22193014-22193110;
ENSG00000096080::ENSG00000123405	MRPS18A::NFE2	169.247	58	87	2;0;	PASS:GF	6:43671783-43671905;12:54295134-54295757;
ENSG00000096264::ENSG00000118523	NCR2::CCN2	317.719	25	50	3;0;	PASS:GF	6:41335654-41335927;6:131948175-131949559;
ENSG00000096872::ENSG00000107854	IFT74::TNKS2	603.665	20.2	101	5;4;	PASS:GF	9:26947038-26947145;10:91855028-91855125;
ENSG00000099715::ENSG00000147121	PCDH11Y::KRBOX4	42.0461	0.888889	16	35;0;	PASS:GF	Y:5056823-5057458;X:46497122-46497421;
ENSG00000099899::ENSG00000179008	TRMT2A::C14orf39	38.1262	6	6	1;0;	PASS:GF	22:20112337-20112793;14:60433308-60433412;
ENSG00000099910::ENSG00000136250	KLHL22::AOAH	311.364	98	49	0;0;	PASS:GF	22:20488984-20489245;7:36724020-36724473;
ENSG00000100078::ENSG00000278129	PLA2G3::ZNF8	38.6265	24	12	0;0;	PASS:GF	22:31134808-31135935;19:58278951-58279148;
ENSG00000100100::ENSG00000104611	PIK3IP1::SH2D4A	590.956	31.3333	94	0;5;	PASS:GF	22:31281612-31283291;8:19313975-19314078;
ENSG00000100321::ENSG00000165192	SYNGR1::ASB11	521.058	16.6	83	8;1;	PASS:GF	22:39349990-39350108;X:15282318-15283628;
ENSG00000100568::ENSG00000180096	VTI1B::SEPTIN1	298.655	31.3333	47	0;2;	PASS:GF	14:67662471-67662534;16:30378132-30378519;
ENSG00000100796::ENSG00000137776	PPP4R3A::SLTM	305.01	10.6667	48	2;6;	PASS:GF	14:91458138-91458868;15:58899467-58899882;
ENSG00000101200::ENSG00000147533	AVP::GOLGA7	44.4806	8	8	0;1;	PASS:GF	20:3082555-3082801;8:41490395-41490565;
ENSG00000101349::ENSG00000158792	PAK5::SPATA2L	266.884	14	42	4;1;	PASS:GF	20:9537388-9539616;16:89700929-89701232;
ENSG00000101825::ENSG00000108798	MXRA5::ABI3	241.466	20.5	41	2;1;	PASS:GF	X:3308564-3311623;17:49210226-49210840;
ENSG00000101958::ENSG00000128606	GLRA2::LRRC17	84.1237	3.11111	28	1;16;	PASS:GF	X:14581181-14581405;7:102912990-102913144;
ENSG00000101958::ENSG00000278318	GLRA2::ZNF229	173.449	1.92157	49	1;49;	PASS:GF	X:14604312-14604396;19:44442813-44443023;
ENSG00000102038::ENSG00000125966	SMARCA1::MMP24	509.51	11.0526	105	16;2;	PASS:GF	X:129448300-129448442;20:35269757-35269897;
ENSG00000102081::ENSG00000166394	FMR1::CYB5R2	324.073	12.75	51	7;0;	PASS:GF	X:147911950-147912229;11:7665103-7665545;
ENSG00000102390::ENSG00000160392	PBDC1::C19orf47	330.427	21.2	53	2;2;	PASS:GF	X:76172935-76173167;19:40321062-40322375;
ENSG00000102539::ENSG00000169359	MLNR::SLC33A1	34.1994	0.842105	8	0;18;	PASS:GF	13:49222034-49222376;3:155829687-155829902;
ENSG00000103490::ENSG00000155858	PYCARD::LSM11	509.809	97	97	0;1;	PASS:GF	16:31202415-31202755;5:157754002-157754086;
ENSG00000103599::ENSG00000169800	IQCH::RBMY1F	41.6423	16	8	0;0;	PASS:GF	15:67494258-67494365;Y:22180290-22180393;
ENSG00000104140::ENSG00000154342	RHOV::WNT3A	635.437	41.2	103	0;4;	PASS:GF	15:40873681-40873741;1:228022663-228022907;
ENSG00000104267::ENSG00000109475	CA2::RPL34	88.9612	28	14	0;0;	PASS:GF	8:85477117-85477274;4:108620655-108620711;
ENSG00000104660::ENSG00000182050	LEPROTL1::MGAT4C	27.0716	8	8	1;0;	PASS:GF	8:30095479-30095527;12:85979532-85980429;
ENSG00000104660::ENSG00000188993	LEPROTL1::LRRC66	60.4451	6.54545	36	1;9;	PASS:GF	8:30137268-30138347;4:51997747-51997936;
ENSG00000104671::ENSG00000146955	DCTN6::RAB19	202.263	21.5	43	3;0;	PASS:GF	8:30156369-30156405;7:140411871-140412056;
ENSG00000105058::ENSG00000152578	FAM32A::GRIA4	271.739	104	52	0;0;	PASS:GF	19:16190884-16192045;11:105609993-105610022;
ENSG00000105085::ENSG00000148303	MED26::RPL7A	264.508	60	60	0;1;	PASS:GF	19:16628520-16629061;9:133350237-133350318;
ENSG00000105289::ENSG00000128872	TJP3::TMOD2	76.2524	0.756757	14	0;36;	PASS:GF	19:3750580-3750808;15:51751560-51751711;
ENSG00000105472::ENSG00000182732	CLEC11A::RGS6	50.835	27	54	2;1;	PASS:GF	19:50724409-50724600;14:72352094-72352193;
ENSG00000105641::ENSG00000112667	SLC5A5::DNPH1	156.583	6	33	10;0;	PASS:GF	19:17871972-17872675;6:43225634-43226143;
ENSG00000105698::ENSG00000184922	USF2::FMNL1	47.3018	4.64	58	0;24;	PASS:GF	19:35270445-35270596;17:45221924-45222252;
ENSG00000105793::ENSG00000111450	GTPBP10::STX2	330.427	14.8571	52	5;1;	PASS:GF	7:90340370-90340523;12:130790833-130791976;
ENSG00000105996::ENSG00000139725	HOXA2::RHOF	79.5778	21	21	0;1;	PASS:GF	7:27102108-27102811;12:121777757-121779663;
ENSG00000106025::ENSG00000182575	TSPAN12::NXPH3	38.1262	7	7	1;0;	PASS:GF	7:120788373-120788896;17:49576121-49576272;
ENSG00000106049::ENSG00000154545	HIBADH::MAGED4	58.8835	6.66667	20	0;5;	PASS:GF	7:27525474-27526371;X:52184912-52184964;
ENSG00000106049::ENSG00000187243	HIBADH::MAGED4B	94.9554	10.8	27	0;4;	PASS:GF	7:27525474-27526371;X:52065326-52065420;
ENSG00000106692::ENSG00000174791	FKTN::RIN1	495.641	20.75	83	4;3;	PASS:GF	9:105604213-105604491;11:66335976-66336157;
ENSG00000107165::ENSG00000153815	TYRP1::CMIP	38.1262	4.66667	7	0;2;	PASS:GF	9:12704525-12704704;16:81495348-81495493;
ENSG00000108219::ENSG00000232859	TSPAN14::LYRM9	44.4806	5.33333	8	0;2;	PASS:GF	10:80516202-80516322;17:27880273-27880365;
ENSG00000108506::ENSG00000140939	INTS2::NOL3	130.958	4.46154	29	11;1;	PASS:GF	17:61867833-61868008;16:67174161-67174463;
ENSG00000108528::ENSG00000183688	SLC25A11::RFLNB	190.631	2.85714	30	20;0;	PASS:GF	17:4937129-4937895;17:445834-445938;
ENSG00000108733::ENSG00000177947	PEX12::CIMAP1A	44.4806	4.5	9	3;0;	PASS:GF	17:35577036-35577590;11:198465-198584;
ENSG00000108828::ENSG00000172348	VAT1::RCAN2	113.029	2.35294	20	0;16;	PASS:GF	17:43015917-43016145;6:46456749-46456977;
ENSG00000109743::ENSG00000165966	BST1::PDZRN4	101.67	33.3333	50	0;2;	PASS:GF	4:15715327-15715360;12:41563546-41563648;
ENSG00000109927::ENSG00000171159	TECTA::BBLN	311.364	6.53333	49	14;0;	PASS:GF	11:121101172-121101441;9:128163442-128163927;
ENSG00000110318::ENSG00000148602	CEP126::LRIT1	389.018	11.75	94	0;15;	PASS:GF	11:101997596-101998029;10:84237218-84237685;
ENSG00000111052::ENSG00000115944	LIN7A::COX7A2L	44.4806	14	7	0;0;	PASS:GF	12:80848098-80848174;2:42352886-42353345;
ENSG00000111796::ENSG00000127084	KLRB1::FGD3	44.4806	16	8	0;0;	PASS:GF	12:9594552-9595420;9:92947450-92947728;
ENSG00000111880::ENSG00000164116	RNGTT::GUCY1A1	171.568	7.25	29	7;0;	PASS:GF	6:88929163-88929266;4:155722036-155722568;
ENSG00000112195::ENSG00000197279	TREML2::ZNF165	141.531	3.84615	25	0;12;	PASS:GF	6:41190277-41192506;6:28080974-28081529;
ENSG00000112293::ENSG00000170426	GPLD1::SDR9C7	108.273	3.23077	42	21;4;	PASS:GF	6:24428176-24429117;12:56929389-56929552;
ENSG00000112305::ENSG00000179954	SMAP1::SSC5D	69.8981	0.967742	15	0;30;	PASS:GF	6:70836940-70837027;19:55488566-55488613;
ENSG00000112306::ENSG00000138785	RPS12::INTS12	349.49	28	56	2;1;	PASS:GF	6:132814440-132814612;4:105682626-105683316;
ENSG00000112333::ENSG00000188611	NR2E1::ASAH2	38.1262	7	7	0;1;	PASS:GF	6:108187303-108188799;10:50245221-50245453;
ENSG00000112473::ENSG00000127528	SLC39A7::KLF2	279.592	44	44	1;0;	PASS:GF	6:33202260-33202426;19:16324839-16324998;
ENSG00000112494::ENSG00000161973	UNC93A::CCDC42	368.553	16.8571	59	6;0;	PASS:GF	6:167271168-167271457;17:8729949-8730206;
ENSG00000112624::ENSG00000158985	BICRAL::CDC42SE2	50.835	24	12	0;0;	PASS:GF	6:42821055-42821212;5:131390991-131391107;
ENSG00000113615::ENSG00000196666	SEC24A::FAM180B	44.4806	8	8	1;0;	PASS:GF	5:134648823-134649172;11:47587748-47587820;
ENSG00000113734::ENSG00000160679	BNIP1::CHTOP	273.238	44	88	3;0;	PASS:GF	5:173158740-173158844;1:153638083-153638447;
ENSG00000114013::ENSG00000176678	CD86::FOXL1	336.782	7.52	94	24;0;	PASS:GF	3:122055365-122055502;16:86578557-86579065;
ENSG00000114487::ENSG00000160882	MORC1::CYP11B1	285.947	11.3333	51	7;1;	PASS:GF	3:109000556-109000657;8:142872356-142874485;
ENSG00000115850::ENSG00000183034	LCT::OTOP2	95.3156	19	19	0;1;	PASS:GF	2:135787839-135788543;17:74924274-74924332;
ENSG00000115884::ENSG00000186827	SDC1::TNFRSF4	317.719	7.33333	55	13;1;	PASS:GF	2:20203085-20203221;1:1211325-1211624;
ENSG00000115946::ENSG00000138709	PNO1::LARP1B	65.438	1.21212	20	0;32;	PASS:GF	2:68158377-68158528;4:128061349-128061400;
ENSG00000116106::ENSG00000168096	EPHA4::ANKS3	387.617	20	100	3;6;	PASS:GF	2:221482351-221482689;16:4696511-4696895;
ENSG00000116833::ENSG00000260272	NR5A2::	79.4363	16	24	2;0;	PASS:GF	1:200111199-200111320;16:2496031-2497112;
ENSG00000116981::ENSG00000197580	NT5C1A::BCO2	146.151	15.6	39	0;4;	PASS:GF	1:39659120-39659485;11:112193473-112193684;
ENSG00000117477::ENSG00000165623	CCDC181::UCMA	63.5437	10	10	1;0;	PASS:GF	1:169394869-169395205;10:13233733-13233799;
ENSG00000117481::ENSG00000123405	NSUN4::NFE2	125.385	1.72881	51	58;0;	PASS:GF	1:46340176-46340918;12:54292172-54293381;
ENSG00000118707::ENSG00000146926	TGIF2::ASB10	254.175	40	40	1;0;	PASS:GF	20:36590909-36591008;7:151186814-151187390;
ENSG00000119004::ENSG00000154227	CYP20A1::CERS3	355.845	2.375	57	1;46;	PASS:GF	2:203251960-203252108;15:100469377-100469483;
ENSG00000120063::ENSG00000135373	GNA13::EHF	82.6068	14	14	0;1;	PASS:GF	17:65013787-65014828;11:34622052-34622188;
ENSG00000120075::ENSG00000170248	HOXB5::PDCD6IP	198.963	28	42	0;2;	PASS:GF	17:48591256-48592459;3:33798351-33798936;
ENSG00000120802::ENSG00000158195	TMPO::WASF2	577.445	35	105	1;4;	PASS:GF	12:98547570-98548827;1:27418953-27419087;
ENSG00000120907::ENSG00000186191	ADRA1A::BPIFB4	69.8981	22	11	0;0;	PASS:GF	8:26864088-26864975;20:33090706-33090798;
ENSG00000123178::ENSG00000130313	SPRYD7::PGLS	387.617	5.54545	61	21;0;	PASS:GF	13:49927917-49928084;19:17517286-17517388;
ENSG00000123213::ENSG00000123297	NLN::TSFM	416.423	4.29412	73	32;1;	PASS:GF	5:65722195-65722413;12:57783107-57783282;
ENSG00000123307::ENSG00000174562	NEUROD4::KLK15	179.461	15.6	39	0;4;	PASS:GF	12:55026429-55030013;19:50827661-50827811;
ENSG00000123473::ENSG00000184345	STIL::IQCF2	298.655	7.83333	47	10;1;	PASS:GF	1:47250141-47251921;3:51861637-51861683;
ENSG00000123737::ENSG00000128596	EXOSC9::CCDC136	304.834	7.86667	59	0;14;	PASS:GF	4:121802913-121803016;7:128791617-128791885;
ENSG00000124222::ENSG00000131408	STX16::NR1H2	232.11	82	41	0;0;	PASS:GF	20:58651604-58652086;19:50378148-50378438;
ENSG00000124743::ENSG00000204909	KLHL31::SPINK9	146.151	0.813559	24	58;0;	PASS:GF	6:53654099-53655304;5:148339663-148339848;
ENSG00000125740::ENSG00000197953	FOSB::AADACL2	76.2524	8	12	2;0;	PASS:GF	19:45467994-45468711;3:151740647-151740867;
ENSG00000125869::ENSG00000197620	LAMP5::EOLA1	82.6068	13	13	0;1;	PASS:GF	20:9518037-9518227;X:149541023-149541125;
ENSG00000125898::ENSG00000180116	FAM110A::REDIC1	527.413	10.875	87	0;15;	PASS:GF	20:844706-846278;12:39626182-39626358;
ENSG00000126895::ENSG00000128311	AVPR2::TST	235.112	13.0769	85	11;1;	PASS:GF	X:153905074-153905169;22:37010858-37011324;
ENSG00000128268::ENSG00000150048	MGAT3::CLEC1A	203.34	156	78	0;0;	PASS:GF	22:39487343-39487829;12:10098806-10099013;
ENSG00000128313::ENSG00000160207	APOL5::HSF2BP	38.1262	8	8	1;0;	PASS:GF	22:35717871-35717925;21:43529203-43529961;
ENSG00000128595::ENSG00000166881	CALU::NEMP1	38.1262	7	7	1;0;	PASS:GF	7:128739403-128739431;12:57059592-57060058;
ENSG00000129437::ENSG00000180398	KLK14::MCFD2	559.185	25.1429	88	1;5;	PASS:GF	19:51077995-51078158;2:46909022-46909176;
ENSG00000129515::ENSG00000165379	SNX6::LRFN5	44.4806	3.5	7	0;3;	PASS:GF	14:34562666-34563174;14:41608422-41608561;
ENSG00000130032::ENSG00000157350	PRRG3::ST3GAL2	28.3061	22	11	0;0;	PASS:GF	X:151698306-151698664;16:70379505-70381861;
ENSG00000130164::ENSG00000176746	LDLR::MAGEB6	69.8981	22	11	0;0;	PASS:GF	19:11089462-11089616;X:26193782-26195645;
ENSG00000131023::ENSG00000148377	LATS1::IDI2	216.049	21.5	43	3;0;	PASS:GF	6:149682918-149684591;10:1024581-1024743;
ENSG00000131650::ENSG00000162702	KREMEN2::ZNF281	324.073	102	51	0;0;	PASS:GF	16:2964274-2964613;1:200404939-200409720;
ENSG00000131788::ENSG00000144567	PIAS3::RETREG2	203.34	5.38462	35	12;0;	PASS:GF	1:145857314-145857415;2:219180106-219180244;
ENSG00000133246::ENSG00000138759	PRAM1::FRAS1	25.4175	9	9	1;0;	PASS:GF	19:8490056-8490225;4:78419037-78419062;
ENSG00000133937::ENSG00000136451	GSC::VEZF1	260.529	7.07692	46	0;12;	PASS:GF	14:94768215-94768648;17:57979150-57979312;
ENSG00000134545::ENSG00000170075	KLRC1::GPR37L1	163.946	14	35	4;0;	PASS:GF	12:10447529-10447631;1:202127740-202133591;
ENSG00000134551::ENSG00000288701	PRH2::PRRC2B	220.423	2.22222	50	0;44;	PASS:GF	12:10929235-10929336;9:131447659-131447803;
ENSG00000134760::ENSG00000137601	DSG1::NEK1	260.416	11.7333	88	11;3;	PASS:GF	18:31329891-31330035;4:169587558-169587612;
ENSG00000135318::ENSG00000163012	NT5E::ZSWIM2	271.739	48	48	0;1;	PASS:GF	6:85493839-85495777;2:186833115-186833231;
ENSG00000135443::ENSG00000157985	KRT85::AGAP1	266.884	12.5714	44	6;0;	PASS:GF	12:52362249-52362470;2:236120188-236120446;
ENSG00000136235::ENSG00000197044	GPNMB::ZNF441	559.185	20.8889	94	8;0;	PASS:GF	7:23246562-23246926;19:11780016-11782485;
ENSG00000136273::ENSG00000144647	HUS1::POMGNT2	31.7719	12	6	0;0;	PASS:GF	7:47978415-47978533;3:43079234-43081536;
ENSG00000139053::ENSG00000170374	PDE6H::SP7	521.058	56	84	2;0;	PASS:GF	12:14973021-14973085;12:53326577-53329420;
ENSG00000139209::ENSG00000141293	SLC38A4::SKAP1	108.024	0.545455	18	0;65;	PASS:GF	12:46779779-46779861;17:48189422-48189499;
ENSG00000140067::ENSG00000188620	FAM181A::HMX3	393.971	124	62	0;0;	PASS:GF	14:93928196-93929163;10:123135961-123136451;
ENSG00000140474::ENSG00000177427	ULK3::MIEF2	101.67	10.6667	16	0;2;	PASS:GF	15:74840241-74840640;17:18260660-18260736;
ENSG00000141485::ENSG00000157349	SLC13A5::DDX19B	228.757	1.61702	38	0;46;	PASS:GF	17:6703880-6704055;16:70294776-70294916;
ENSG00000141994::ENSG00000147231	DUS3L::RADX	25.4175	6.66667	10	0;2;	PASS:GF	19:5790042-5790264;X:106632624-106632732;
ENSG00000142166::ENSG00000153767	IFNAR1::GTF2E1	514.704	32.8	82	3;1;	PASS:GF	21:33324428-33324637;3:120776420-120776663;
ENSG00000142233::ENSG00000205189	NTN5::ZBTB10	76.2524	24	12	0;0;	PASS:GF	19:48663758-48663813;8:80518509-80518578;
ENSG00000143256::ENSG00000215114	PFDN2::UBXN2B	457.515	9.05882	77	1;15;	PASS:GF	1:161100555-161100858;8:58411380-58411468;
ENSG00000144057::ENSG00000166398	ST6GAL2::GARRE1	403.319	17.6	88	4;5;	PASS:GF	2:106830065-106830239;19:34347875-34348041;
ENSG00000144119::ENSG00000166402	C1QL2::TUB	334.9	11.375	91	0;15;	PASS:GF	2:119157585-119158888;11:8089605-8089660;
ENSG00000144134::ENSG00000149090	RABL2A::PAMR1	171.568	3	27	17;0;	PASS:GF	2:113627263-113627399;11:35441647-35441692;
ENSG00000144649::ENSG00000145901	GASK1A::TNIP1	381.262	24	60	0;4;	PASS:GF	3:43055429-43055534;5:151063610-151063746;
ENSG00000144824::ENSG00000241690	PHLDB2::	82.1525	48	24	0;0;	PASS:GF	3:111884061-111885794;20:2815010-2815443;
ENSG00000144824::ENSG00000258713	PHLDB2::C20orf141	0	42	21	0;0;	PASS:GF	3:111884061-111885794;20:2815010-2815443;
ENSG00000145423::ENSG00000180739	SFRP2::S1PR5	63.5437	20	10	0;0;	PASS:GF	4:153780591-153781760;19:10517040-10517426;
ENSG00000146197::ENSG00000177731	SCUBE3::FLII	540.121	7.30769	95	13;12;	PASS:GF	6:35232847-35232974;17:18248799-18248882;
ENSG00000146267::ENSG00000170264	FAXC::FAM161A	38.1262	5.33333	8	2;0;	PASS:GF	6:99342903-99343032;2:61824858-61826598;
ENSG00000147113::ENSG00000173572	DIPK2B::NLRP13	444.806	17.75	71	5;2;	PASS:GF	X:45191747-45192014;19:55891698-55892120;
ENSG00000148200::ENSG00000163754	NR6A1::GYG1	380.73	10.1538	66	11;1;	PASS:GF	9:124524718-124524872;3:148996738-148996903;
ENSG00000148690::ENSG00000204614	FRA10AC1::TRIM40	44.4806	4.69231	61	0;25;	PASS:GF	10:93669623-93669867;6:30136107-30136188;
ENSG00000148832::ENSG00000196967	PAOX::ZNF585A	59.6993	42	21	0;0;	PASS:GF	10:133379260-133379498;19:37165386-37165695;
ENSG00000148832::ENSG00000267360	PAOX::	250.369	130	65	0;0;	PASS:GF	10:133379260-133379498;19:37165384-37165695;
ENSG00000149428::ENSG00000275489	HYOU1::SPMAP1	81.7707	3.33333	45	26;0;	PASS:GF	11:119055491-119055570;17:38835087-38835345;
ENSG00000149485::ENSG00000163608	FADS1::NEPRO	124.88	10.8571	38	6;0;	PASS:GF	11:61810747-61810878;3:113019541-113019663;
ENSG00000150873::ENSG00000231738	CIMIP5::TSPAN19	552.83	23.25	93	0;7;	PASS:GF	2:11143917-11146023;12:85023324-85023399;
ENSG00000151025::ENSG00000167114	GPR158::SLC27A4	38.1262	14	7	0;0;	PASS:GF	10:25466648-25466718;9:128340727-128340837;
ENSG00000151240::ENSG00000171960	DIP2C::PPIH	63.5437	10	10	0;1;	PASS:GF	10:324638-325018;1:42658511-42658733;
ENSG00000155093::ENSG00000197324	PTPRN2::LRP10	82.6068	32	16	0;0;	PASS:GF	7:157576612-157576778;14:22876935-22881578;
ENSG00000155380::ENSG00000185982	SLC16A1::DEFB128	222.403	5.38462	35	12;0;	PASS:GF	1:112914024-112914164;20:189574-189681;
