ENSG00000100652::ENSG00000274180	SLC10A1::NATD1	239.466	5.85714	41	13;0;	PASS:GF	14:69786096-69786306;17:21238880-21243428;
ENSG00000100744::ENSG00000278619	GSKIP::MRM1	186.901	4.4	33	0;14;	PASS:GF	14:96385520-96386239;17:36601961-36602175;
ENSG00000100767::ENSG00000164105	PAPLN::SAP30	93.5627	2	20	2;17;	PASS:GF	14:73261158-73261293;4:173370943-173371496;
ENSG00000101220::ENSG00000243710	ADISSP::CFAP57	17.5219	1.21951	25	38;2;	PASS:GF	20:3755466-3755606;1:43181530-43181849;
ENSG00000101558::ENSG00000203883	VAPA::SOX18	29.2032	10	5	0;0;	PASS:GF	18:9954057-9960020;20:64049159-64049640;
ENSG00000103061::ENSG00000162623	SLC7A6OS::TYW3	23.3626	4.66667	7	2;0;	PASS:GF	16:68302382-68302508;1:74752286-74752424;
ENSG00000105369::ENSG00000152056	CD79A::AP1S3	131.167	2	42	37;4;	PASS:GF	19:41877311-41877382;2:223751686-223752888;
ENSG00000105829::ENSG00000127951	BET1::FGL2	52.5658	9	9	1;0;	PASS:GF	7:93962762-93965685;7:77199183-77199825;
ENSG00000105991::ENSG00000176095	HOXA1::IP6K1	70.0877	0.787879	13	32;0;	PASS:GF	7:27095261-27095354;3:49726914-49727619;
ENSG00000106086::ENSG00000163762	PLEKHA8::TM4SF18	29.2032	0.208955	7	0;66;	PASS:GF	7:30061897-30062026;3:149324881-149325021;
ENSG00000106608::ENSG00000169660	URGCP::HEXD	283.491	2.19672	67	41;19;	PASS:GF	7:43875919-43879263;17:82418320-82418739;
ENSG00000107719::ENSG00000161849	PALD1::KRT84	105.132	1.16129	18	1;29;	PASS:GF	10:70538892-70539006;12:52381362-52381524;
ENSG00000107968::ENSG00000161999	MAP3K8::JMJD8	93.4503	1.54545	17	1;20;	PASS:GF	10:30450258-30450518;16:684064-684154;
ENSG00000108379::ENSG00000171224	WNT3::FAM241B	163.538	11.2	28	0;4;	PASS:GF	17:46818518-46818759;10:69632785-69633568;
ENSG00000112576::ENSG00000144867	CCND3::SRPRB	70.0877	1.63636	18	0;21;	PASS:GF	6:41934984-41936106;3:133805614-133806001;
ENSG00000113302::ENSG00000114850	IL12B::SSR3	233.626	1.36667	41	4;55;	PASS:GF	5:159314784-159316099;3:156548905-156549002;
ENSG00000113734::ENSG00000120337	BNIP1::TNFSF18	134.335	2.19048	23	20;0;	PASS:GF	5:173144441-173144628;1:173039963-173041710;
ENSG00000114302::ENSG00000204248	PRKAR2A::COL11A2	23.3626	4	6	1;1;	PASS:GF	3:48792278-48792337;6:33162700-33163817;
ENSG00000115170::ENSG00000133313	ACVR1::CNDP2	23.3626	0.25	5	39;0;	PASS:GF	2:157765919-157766195;18:74520000-74521124;
ENSG00000118961::ENSG00000180537	LDAH::RNF182	105.132	11	22	3;0;	PASS:GF	2:20801310-20801464;6:13976908-13980301;
ENSG00000119596::ENSG00000165891	YLPM1::E2F7	180.162	1.34483	39	52;5;	PASS:GF	14:74763365-74764361;12:77021250-77024184;
ENSG00000120055::ENSG00000122694	C10orf95::GLIPR2	26.3284	2.85714	10	0;6;	PASS:GF	10:102449837-102451143;9:36136744-36136790;
ENSG00000120539::ENSG00000172318	MASTL::B3GALT1	36.703	0.625	10	31;0;	PASS:GF	10:27155374-27155611;2:167868816-167870853;
ENSG00000122223::ENSG00000163328	CD244::GPR155	29.2032	5	5	1;0;	PASS:GF	1:160841593-160841900;2:174432246-174436415;
ENSG00000124151::ENSG00000136436	NCOA3::CALCOCO2	181.06	2.72222	49	1;34;	PASS:GF	20:47652409-47652579;17:48831036-48831077;
ENSG00000124225::ENSG00000133433	PMEPA1::GSTT2B	49.7346	6.5	13	3;0;	PASS:GF	20:57648400-57652595;22:23961019-23961152;
ENSG00000124615::ENSG00000169413	MOCS1::RNASE6	29.2032	0.263158	5	37;0;	PASS:GF	6:39916067-39916231;14:20781715-20782466;
ENSG00000128564::ENSG00000197586	VGF::ENTPD6	93.4503	2.10526	20	0;18;	PASS:GF	7:101162510-101164860;20:25195757-25195866;
ENSG00000129749::ENSG00000147162	CHRNA10::OGT	34.4705	0.372093	8	0;42;	PASS:GF	11:3671254-3671366;X:71537832-71538071;
ENSG00000130340::ENSG00000183309	SNX9::ZNF623	151.857	2	52	51;0;	PASS:GF	6:157823264-157823445;8:143649898-143652373;
ENSG00000131044::ENSG00000197408	TTLL9::CYP2B6	29.2032	0.294118	5	33;0;	PASS:GF	20:31870706-31870948;19:41012302-41012484;
ENSG00000131738::ENSG00000135341	KRT33B::MAP3K7	152.185	3.22222	29	17;0;	PASS:GF	17:41365392-41365552;6:90513577-90516680;
ENSG00000132535::ENSG00000187676	DLG4::B3GLCT	245.307	3.55556	64	34;1;	PASS:GF	17:7203424-7203592;13:31329498-31332273;
ENSG00000133246::ENSG00000165078	PRAM1::CPA6	29.2032	10	5	0;0;	PASS:GF	19:8498378-8499781;8:67509521-67509617;
ENSG00000134352::ENSG00000183709	IL6ST::IFNL2	18.9681	3.5	7	1;2;	PASS:GF	5:55935131-55941818;19:39268519-39268577;
ENSG00000134780::ENSG00000134962	DAGLA::KLB	209.354	2.04255	48	3;43;	PASS:GF	11:61736268-61736349;4:39406852-39407773;
ENSG00000134824::ENSG00000187446	FADS2::CHP1	99.2909	5.45455	30	9;1;	PASS:GF	11:61832587-61832658;15:41278765-41278888;
ENSG00000135241::ENSG00000181240	PNPLA8::SLC25A41	227.785	39	39	1;0;	PASS:GF	7:108471629-108472674;19:6433486-6433778;
ENSG00000135439::ENSG00000170153	AGAP2::RNF150	379.642	130	65	0;0;	PASS:GF	12:57737081-57737835;4:140865573-140868378;
ENSG00000136014::ENSG00000197353	USP44::LYPD2	146.016	1.16279	25	42;0;	PASS:GF	12:95516562-95518352;8:142752393-142752533;
ENSG00000136273::ENSG00000139187	HUS1::KLRG1	35.0438	0.888889	12	25;1;	PASS:GF	7:47975613-47975686;12:9008974-9009074;
ENSG00000137831::ENSG00000183508	UACA::TENT5C	391.323	5.36	67	24;0;	PASS:GF	15:70691301-70691362;1:117622841-117628367;
ENSG00000138814::ENSG00000213694	PPP3CA::S1PR3	35.0438	16	8	0;0;	PASS:GF	4:101171083-101171226;9:88991470-88992062;
ENSG00000139323::ENSG00000163380	POC1B::LMOD3	80.5948	4.5	27	11;0;	PASS:GF	12:89525119-89525203;3:69106872-69109119;
ENSG00000139574::ENSG00000213719	NPFF::CLIC1	87.5074	34	17	0;0;	PASS:GF	12:53507022-53507587;6:31730584-31731002;
ENSG00000141540::ENSG00000204694	TTYH2::OR11A1	181.06	2.11111	38	35;0;	PASS:GF	17:74215615-74215711;6:29425506-29427729;
ENSG00000142619::ENSG00000197093	PADI3::GAL3ST4	46.7251	16	8	0;0;	PASS:GF	1:17249098-17249229;7:100159818-100160957;
ENSG00000143061::ENSG00000155008	IGSF3::APOOL	35.0438	0.272727	6	43;0;	PASS:GF	1:116577225-116577561;X:85003825-85003926;
ENSG00000143184::ENSG00000147894	XCL1::C9orf72	19.7415	0.709677	11	0;30;	PASS:GF	1:168581051-168582073;9:27562384-27562475;
ENSG00000143321::ENSG00000205364	HDGF::MT1M	213.809	3.09677	48	1;29;	PASS:GF	1:156742109-156743454;16:56632234-56632758;
ENSG00000145824::ENSG00000149742	CXCL14::SLC22A9	29.2032	0.27027	5	0;36;	PASS:GF	5:135570696-135571870;11:63369807-63370457;
ENSG00000146038::ENSG00000184530	DCDC2::C6orf58	46.7251	0.642857	9	26;1;	PASS:GF	6:24353571-24353622;6:127580266-127580448;
ENSG00000148296::ENSG00000197134	SURF6::ZNF257	135.879	3.625	29	15;0;	PASS:GF	9:133332545-133332759;19:22087974-22091404;
ENSG00000150750::ENSG00000164651	POU2AF2::SP8	169.379	1.78378	33	36;0;	PASS:GF	11:111255982-111256091;7:20784287-20785793;
ENSG00000152193::ENSG00000165185	OBI1::KIAA1958	34.4705	16	8	0;0;	PASS:GF	13:78644863-78644996;9:112659511-112665191;
ENSG00000152433::ENSG00000166268	ZNF547::MYRFL	35.0438	2	6	0;5;	PASS:GF	19:57377138-57379563;12:69825315-69825562;
ENSG00000154478::ENSG00000198162	GPR26::MAN1A2	35.0438	4.5	9	0;3;	PASS:GF	10:123687950-123694601;1:117496784-117496981;
ENSG00000154678::ENSG00000173976	PDE1C::RAX2	99.2909	0.844444	19	1;43;	PASS:GF	7:31753019-31753552;19:3771527-3772009;
ENSG00000158748::ENSG00000214694	HTR6::ARHGEF33	35.0438	12	6	0;0;	PASS:GF	1:19665287-19666467;2:38947115-38947302;
ENSG00000160783::ENSG00000183908	PMF1::LRRC55	141.315	7.42857	26	6;0;	PASS:GF	1:156212992-156213175;11:57187245-57191716;
ENSG00000161203::ENSG00000172845	AP2M1::SP3	70.0877	0.88	22	3;46;	PASS:GF	3:184182014-184182046;2:173906460-173910256;
ENSG00000161929::ENSG00000176774	SCIMP::MAGEB18	309.554	2.35556	53	32;12;	PASS:GF	17:5221288-5221349;X:26138925-26140052;
ENSG00000163380::ENSG00000259075	LMOD3::POC1B-GALNT4	84.58	3.375	27	0;15;	PASS:GF	3:69106872-69109118;12:89525121-89525203;
ENSG00000164434::ENSG00000196693	FABP7::ZNF33B	48.9166	10	10	1;0;	PASS:GF	6:122779762-122779866;10:42589113-42594333;
ENSG00000165072::ENSG00000213906	MAMDC2::LTB4R2	61.9694	36	18	0;0;	PASS:GF	9:70043580-70044230;14:24310599-24312044;
ENSG00000168621::ENSG00000259753	GDNF::	134.335	2.7027	50	0;36;	PASS:GF	5:37812681-37816129;17:47274416-47274503;
ENSG00000168827::ENSG00000206384	GFM1::COL6A6	169.379	5.27273	29	10;0;	PASS:GF	3:158644706-158644880;3:130675201-130678151;
ENSG00000169116::ENSG00000184481	PARM1::FOXO4	367.96	2.66667	64	0;47;	PASS:GF	4:75046161-75050105;X:71096196-71096980;
ENSG00000169181::ENSG00000239961	GSG1L::LILRA4	23.3626	4	6	0;2;	PASS:GF	16:27787545-27791466;19:54337934-54338234;
ENSG00000169562::ENSG00000197769	GJB1::MAP1LC3C	140.175	7.42857	26	0;6;	PASS:GF	X:71223691-71225511;1:241998775-241998830;
ENSG00000171476::ENSG00000182853	HOPX::VMO1	52.5658	0.642857	9	0;27;	PASS:GF	4:56647997-56648796;17:4785939-4786051;
ENSG00000171792::ENSG00000172247	RHNO1::C1QTNF4	81.769	1.3	26	39;0;	PASS:GF	12:2877581-2877696;11:47589669-47590811;
ENSG00000172426::ENSG00000198721	RSPH9::ECI2	20.59	1.11111	5	0;8;	PASS:GF	6:43670797-43672598;6:4117313-4117450;
ENSG00000174989::ENSG00000177425	FBXW8::PAWR	116.813	4.85714	34	0;13;	PASS:GF	12:117024144-117024319;12:79621074-79621206;
ENSG00000181444::ENSG00000249853	ZNF467::HS3ST5	64.2471	0.666667	11	0;32;	PASS:GF	7:149764363-149766236;6:114062740-114062876;
ENSG00000181631::ENSG00000196230	P2RY13::TUBB	52.5658	2	9	0;8;	PASS:GF	3:151326311-151329004;6:30721574-30721897;
ENSG00000182158::ENSG00000183837	CREB3L2::PNMA3	216.104	9.55556	43	8;0;	PASS:GF	7:137922590-137922766;X:153056952-153060463;
ENSG00000182330::ENSG00000196391	PRAMEF8::ZNF774	82.7179	1.51515	25	3;29;	PASS:GF	1:13281035-13281931;15:90352339-90352410;
